"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2019/01/16 22:00:00","EST","LONGIL","61762","38.69","3.41","-12.24","1"
"2019/01/16 23:00:00","EST","LONGIL","61762","37.71","3.01","-10.98","1"
"2019/01/17 00:00:00","EST","LONGIL","61762","40.67","4.34","-3.98","1"
"2019/01/17 01:00:00","EST","LONGIL","61762","40.44","4.21","-4.35","1"
"2019/01/17 02:00:00","EST","LONGIL","61762","34.71","3.83","-0.01","1"
"2019/01/17 03:00:00","EST","LONGIL","61762","34.74","3.86","-0.01","1"
"2019/01/17 04:00:00","EST","LONGIL","61762","35.31","3.7","-0.01","1"
"2019/01/17 05:00:00","EST","LONGIL","61762","50.07","4.26","-8.7","1"
"2019/01/17 06:00:00","EST","LONGIL","61762","55.6","5.37","-0.52","1"
"2019/01/17 07:00:00","EST","LONGIL","61762","60.57","5.59","-0.22","1"
"2019/01/17 08:00:00","EST","LONGIL","61762","56.71","5.71","-0.02","1"
"2019/01/17 09:00:00","EST","LONGIL","61762","55.44","6.11","-2.27","1"
"2019/01/17 10:00:00","EST","LONGIL","61762","56.97","6.07","-9.3","1"
"2019/01/17 11:00:00","EST","LONGIL","61762","50.53","5.48","-8.73","1"
"2019/01/17 12:00:00","EST","LONGIL","61762","47.53","5.2","-8.32","1"
"2019/01/17 13:00:00","EST","LONGIL","61762","47.11","5.24","-7.84","1"
"2019/01/17 14:00:00","EST","LONGIL","61762","49.58","5.1","-11.38","1"
"2019/01/17 15:00:00","EST","LONGIL","61762","50.92","5.35","-10.34","1"
"2019/01/17 16:00:00","EST","LONGIL","61762","54.77","6.15","-5","1"
"2019/01/17 17:00:00","EST","LONGIL","61762","67.53","6.93","-8.51","1"
"2019/01/17 18:00:00","EST","LONGIL","61762","68.27","6.7","-11.23","1"
"2019/01/17 19:00:00","EST","LONGIL","61762","59.07","6.37","-5.52","1"
"2019/01/17 20:00:00","EST","LONGIL","61762","57","6.08","-8.37","1"
"2019/01/17 21:00:00","EST","LONGIL","61762","51.83","5.54","-7.23","1"
"2019/01/17 22:00:00","EST","LONGIL","61762","45.53","4.55","-10.07","1"
"2019/01/17 23:00:00","EST","LONGIL","61762","40.66","3.65","-10.36","1"
"2019/01/18 00:00:00","EST","LONGIL","61762","47.72","3.88","-14.93","1"
"2019/01/18 01:00:00","EST","LONGIL","61762","46.24","2.96","-21.06","1"
"2019/01/18 02:00:00","EST","LONGIL","61762","41.48","2.71","-18.27","1"
"2019/01/18 03:00:00","EST","LONGIL","61762","40.57","3.18","-12.74","1"
"2019/01/18 04:00:00","EST","LONGIL","61762","41.76","3.73","-6.66","1"
"2019/01/18 05:00:00","EST","LONGIL","61762","51.38","4.04","-19.29","1"
"2019/01/18 06:00:00","EST","LONGIL","61762","63.92","5","-21.85","1"
"2019/01/18 07:00:00","EST","LONGIL","61762","68.71","6.65","-14.58","1"
"2019/01/18 08:00:00","EST","LONGIL","61762","75","6.19","-26.08","1"
"2019/01/18 09:00:00","EST","LONGIL","61762","75.35","6.23","-26.44","1"
"2019/01/18 10:00:00","EST","LONGIL","61762","66.95","5.24","-28.78","1"
"2019/01/18 11:00:00","EST","LONGIL","61762","62.15","4.79","-26.67","1"
"2019/01/18 12:00:00","EST","LONGIL","61762","57.84","4.19","-27.28","1"
"2019/01/18 13:00:00","EST","LONGIL","61762","56.07","4.03","-26.84","1"
"2019/01/18 14:00:00","EST","LONGIL","61762","56.51","4.03","-27.43","1"
"2019/01/18 15:00:00","EST","LONGIL","61762","57.6","4.28","-26.89","1"
"2019/01/18 16:00:00","EST","LONGIL","61762","65.36","5.48","-27.85","1"
"2019/01/18 17:00:00","EST","LONGIL","61762","67.81","5.82","-28.14","1"
"2019/01/18 18:00:00","EST","LONGIL","61762","66.86","6.43","-22.6","1"
"2019/01/18 19:00:00","EST","LONGIL","61762","66.55","5.71","-27.07","1"
"2019/01/18 20:00:00","EST","LONGIL","61762","62.67","5.17","-27.28","1"
"2019/01/18 21:00:00","EST","LONGIL","61762","55.44","4.89","-20.57","1"
"2019/01/18 22:00:00","EST","LONGIL","61762","47.19","3.61","-19.36","1"
"2019/01/18 23:00:00","EST","LONGIL","61762","43.48","3.03","-16.38","1"
"2019/01/19 00:00:00","EST","LONGIL","61762","49.79","4.49","-14.73","1"
"2019/01/19 01:00:00","EST","LONGIL","61762","51.11","3.8","-18.94","1"
"2019/01/19 02:00:00","EST","LONGIL","61762","47.59","3.44","-17.03","1"
"2019/01/19 03:00:00","EST","LONGIL","61762","47.59","3.57","-18.69","1"
"2019/01/19 04:00:00","EST","LONGIL","61762","46.63","3.39","-15.17","1"
"2019/01/19 05:00:00","EST","LONGIL","61762","48.88","4.1","-16.31","1"
"2019/01/19 06:00:00","EST","LONGIL","61762","43.37","4.86","-5.44","1"
"2019/01/19 07:00:00","EST","LONGIL","61762","43.12","5.66","-1.61","1"
"2019/01/19 08:00:00","EST","LONGIL","61762","56.69","5.35","-10.85","1"
"2019/01/19 09:00:00","EST","LONGIL","61762","63.09","5.13","-19.12","1"
"2019/01/19 10:00:00","EST","LONGIL","61762","88.43","5.75","-44.59","1"
"2019/01/19 11:00:00","EST","LONGIL","61762","87.99","5.19","-49.53","1"
"2019/01/19 12:00:00","EST","LONGIL","61762","85.63","4.6","-51.18","1"
"2019/01/19 13:00:00","EST","LONGIL","61762","80.68","4.56","-46.51","1"
"2019/01/19 14:00:00","EST","LONGIL","61762","82.52","5.02","-45.14","1"
"2019/01/19 15:00:00","EST","LONGIL","61762","84.45","6.1","-34.48","1"
"2019/01/19 16:00:00","EST","LONGIL","61762","104.79","8.32","-35.75","1"
"2019/01/19 17:00:00","EST","LONGIL","61762","108.81","9.06","-34.58","1"
"2019/01/19 18:00:00","EST","LONGIL","61762","106.28","9.13","-31.47","1"
"2019/01/19 19:00:00","EST","LONGIL","61762","101.48","8.7","-29.75","1"
"2019/01/19 20:00:00","EST","LONGIL","61762","94.71","7.58","-32.25","1"
"2019/01/19 21:00:00","EST","LONGIL","61762","92.2","5.96","-42.41","1"
"2019/01/19 22:00:00","EST","LONGIL","61762","77.76","5.46","-32.48","1"
"2019/01/19 23:00:00","EST","LONGIL","61762","82.42","4.87","-41.48","1"
"2019/01/20 00:00:00","EST","LONGIL","61762","100.08","5.96","-46.78","1"
"2019/01/20 01:00:00","EST","LONGIL","61762","85.19","4.56","-44.14","1"
"2019/01/20 02:00:00","EST","LONGIL","61762","81.43","4.21","-42.67","1"
"2019/01/20 03:00:00","EST","LONGIL","61762","77","3.42","-45.08","1"
"2019/01/20 04:00:00","EST","LONGIL","61762","77","3.85","-40.82","1"
"2019/01/20 05:00:00","EST","LONGIL","61762","77.77","4.54","-35.41","1"
"2019/01/20 06:00:00","EST","LONGIL","61762","78.34","5.51","-26.87","1"
"2019/01/20 07:00:00","EST","LONGIL","61762","92.66","7.06","-25.76","1"
"2019/01/20 08:00:00","EST","LONGIL","61762","100.33","7.13","-36.13","1"
"2019/01/20 09:00:00","EST","LONGIL","61762","105.66","7.51","-39.03","1"
"2019/01/20 10:00:00","EST","LONGIL","61762","110.79","8.87","-35.76","1"
"2019/01/20 11:00:00","EST","LONGIL","61762","110.54","8.79","-35.66","1"
"2019/01/20 12:00:00","EST","LONGIL","61762","110.59","7.59","-45.92","1"
"2019/01/20 13:00:00","EST","LONGIL","61762","112.13","7.17","-51.49","1"
"2019/01/20 14:00:00","EST","LONGIL","61762","113.05","7.41","-50.76","1"
"2019/01/20 15:00:00","EST","LONGIL","61762","114.39","7.33","-51.94","1"
"2019/01/20 16:00:00","EST","LONGIL","61762","129.11","8.53","-54.49","1"
"2019/01/20 17:00:00","EST","LONGIL","61762","149.78","10.69","-56.79","1"
"2019/01/20 18:00:00","EST","LONGIL","61762","150","11.78","-48.97","1"
"2019/01/20 19:00:00","EST","LONGIL","61762","136.01","10.79","-44.69","1"
"2019/01/20 20:00:00","EST","LONGIL","61762","127.83","10.83","-38.57","1"
"2019/01/20 21:00:00","EST","LONGIL","61762","118.23","9.15","-42.78","1"
"2019/01/20 22:00:00","EST","LONGIL","61762","112.17","6.86","-54.13","1"
"2019/01/20 23:00:00","EST","LONGIL","61762","110.18","6.13","-57.57","1"
