"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2019/01/23 16:00:00","EST","LONGIL","61762","68.71","7.04","-31.58","1"
"2019/01/23 17:00:00","EST","LONGIL","61762","86.42","7.54","-46.28","1"
"2019/01/23 18:00:00","EST","LONGIL","61762","74.14","7.69","-33.58","1"
"2019/01/23 19:00:00","EST","LONGIL","61762","69.12","7.66","-29.13","1"
"2019/01/23 20:00:00","EST","LONGIL","61762","63.05","6.67","-27.22","1"
"2019/01/23 21:00:00","EST","LONGIL","61762","56.79","6.24","-21.94","1"
"2019/01/23 22:00:00","EST","LONGIL","61762","45.72","4.74","-14.52","1"
"2019/01/23 23:00:00","EST","LONGIL","61762","43.01","3.36","-18.92","1"
"2019/01/24 00:00:00","EST","LONGIL","61762","32.78","2.17","-15.96","1"
"2019/01/24 01:00:00","EST","LONGIL","61762","31.03","1.87","-16.46","1"
"2019/01/24 02:00:00","EST","LONGIL","61762","28.98","1.69","-14.26","1"
"2019/01/24 03:00:00","EST","LONGIL","61762","28.77","1.79","-13.36","1"
"2019/01/24 04:00:00","EST","LONGIL","61762","29.27","1.9","-11.81","1"
"2019/01/24 05:00:00","EST","LONGIL","61762","31.45","2.93","-7.91","1"
"2019/01/24 06:00:00","EST","LONGIL","61762","38.63","4.27","-6.59","1"
"2019/01/24 07:00:00","EST","LONGIL","61762","45.17","5.16","-8.74","1"
"2019/01/24 08:00:00","EST","LONGIL","61762","44.96","5.47","-7.47","1"
"2019/01/24 09:00:00","EST","LONGIL","61762","46.4","5.37","-10.17","1"
"2019/01/24 10:00:00","EST","LONGIL","61762","39.13","5.13","-2.89","1"
"2019/01/24 11:00:00","EST","LONGIL","61762","37.66","4.72","-5.18","1"
"2019/01/24 12:00:00","EST","LONGIL","61762","36.58","4.39","-6.4","1"
"2019/01/24 13:00:00","EST","LONGIL","61762","36.09","4.22","-7.19","1"
"2019/01/24 14:00:00","EST","LONGIL","61762","37.59","4.02","-9.78","1"
"2019/01/24 15:00:00","EST","LONGIL","61762","37.27","3.92","-10.16","1"
"2019/01/24 16:00:00","EST","LONGIL","61762","40.71","4.58","-9.34","1"
"2019/01/24 17:00:00","EST","LONGIL","61762","49.55","5.39","-11.86","1"
"2019/01/24 18:00:00","EST","LONGIL","61762","47.32","5.29","-10.5","1"
"2019/01/24 19:00:00","EST","LONGIL","61762","43.6","5.41","-6.76","1"
"2019/01/24 20:00:00","EST","LONGIL","61762","41.33","4.93","-7.01","1"
"2019/01/24 21:00:00","EST","LONGIL","61762","37.06","4.62","-5.28","1"
"2019/01/24 22:00:00","EST","LONGIL","61762","34.8","4.09","-6.21","1"
"2019/01/24 23:00:00","EST","LONGIL","61762","31.87","3.23","-6.8","1"
"2019/01/25 00:00:00","EST","LONGIL","61762","33.19","3.32","-7.88","1"
"2019/01/25 01:00:00","EST","LONGIL","61762","32.03","3.03","-8.37","1"
"2019/01/25 02:00:00","EST","LONGIL","61762","29.84","2.83","-7.36","1"
"2019/01/25 03:00:00","EST","LONGIL","61762","29.84","2.88","-6.83","1"
"2019/01/25 04:00:00","EST","LONGIL","61762","29.83","2.66","-6.68","1"
"2019/01/25 05:00:00","EST","LONGIL","61762","33.98","3.65","-5.95","1"
"2019/01/25 06:00:00","EST","LONGIL","61762","44.41","5.06","-8.33","1"
"2019/01/25 07:00:00","EST","LONGIL","61762","47.02","6.15","-6.48","1"
"2019/01/25 08:00:00","EST","LONGIL","61762","45.31","5.69","-7.82","1"
"2019/01/25 09:00:00","EST","LONGIL","61762","46.35","5.5","-9.79","1"
"2019/01/25 10:00:00","EST","LONGIL","61762","47.43","5.34","-10.86","1"
"2019/01/25 11:00:00","EST","LONGIL","61762","45.62","5.28","-9.84","1"
"2019/01/25 12:00:00","EST","LONGIL","61762","44.55","5.31","-8.17","1"
"2019/01/25 13:00:00","EST","LONGIL","61762","43.41","4.58","-12.21","1"
"2019/01/25 14:00:00","EST","LONGIL","61762","43.51","4.58","-12.63","1"
"2019/01/25 15:00:00","EST","LONGIL","61762","46.19","4.61","-14.65","1"
"2019/01/25 16:00:00","EST","LONGIL","61762","49.64","5.49","-13.16","1"
"2019/01/25 17:00:00","EST","LONGIL","61762","62.75","7.06","-14.38","1"
"2019/01/25 18:00:00","EST","LONGIL","61762","61.13","7.29","-11.19","1"
"2019/01/25 19:00:00","EST","LONGIL","61762","62.77","6.87","-15.49","1"
"2019/01/25 20:00:00","EST","LONGIL","61762","56.56","5.79","-17.13","1"
"2019/01/25 21:00:00","EST","LONGIL","61762","50.69","4.96","-16","1"
"2019/01/25 22:00:00","EST","LONGIL","61762","44","4.38","-12.76","1"
"2019/01/25 23:00:00","EST","LONGIL","61762","44.27","4.39","-12.25","1"
"2019/01/26 00:00:00","EST","LONGIL","61762","46.19","3.95","-14.42","1"
"2019/01/26 01:00:00","EST","LONGIL","61762","43.79","3.9","-12.41","1"
"2019/01/26 02:00:00","EST","LONGIL","61762","42.24","3.84","-10.75","1"
"2019/01/26 03:00:00","EST","LONGIL","61762","42.33","3.74","-11.08","1"
"2019/01/26 04:00:00","EST","LONGIL","61762","39.81","3.6","-8.76","1"
"2019/01/26 05:00:00","EST","LONGIL","61762","43.46","4","-11.29","1"
"2019/01/26 06:00:00","EST","LONGIL","61762","46.33","4.27","-12.18","1"
"2019/01/26 07:00:00","EST","LONGIL","61762","47.55","4.54","-12.74","1"
"2019/01/26 08:00:00","EST","LONGIL","61762","53.66","4.76","-18.16","1"
"2019/01/26 09:00:00","EST","LONGIL","61762","56.92","5","-18.79","1"
"2019/01/26 10:00:00","EST","LONGIL","61762","55.77","5.06","-16.5","1"
"2019/01/26 11:00:00","EST","LONGIL","61762","50.92","5.19","-11.37","1"
"2019/01/26 12:00:00","EST","LONGIL","61762","49.04","4.76","-11.71","1"
"2019/01/26 13:00:00","EST","LONGIL","61762","47.67","4.56","-12.52","1"
"2019/01/26 14:00:00","EST","LONGIL","61762","47.38","4.44","-13.15","1"
"2019/01/26 15:00:00","EST","LONGIL","61762","51.14","4.27","-17.8","1"
"2019/01/26 16:00:00","EST","LONGIL","61762","57.47","4.99","-20.45","1"
"2019/01/26 17:00:00","EST","LONGIL","61762","62.41","7.29","-8.1","1"
"2019/01/26 18:00:00","EST","LONGIL","61762","61.64","7.05","-8.79","1"
"2019/01/26 19:00:00","EST","LONGIL","61762","59.58","5.71","-18.86","1"
"2019/01/26 20:00:00","EST","LONGIL","61762","57.17","4.99","-20.98","1"
"2019/01/26 21:00:00","EST","LONGIL","61762","54.25","5.2","-15.47","1"
"2019/01/26 22:00:00","EST","LONGIL","61762","47.93","4.05","-17.06","1"
"2019/01/26 23:00:00","EST","LONGIL","61762","43.97","3.84","-13.09","1"
"2019/01/27 00:00:00","EST","LONGIL","61762","37.21","3.21","-10.54","1"
"2019/01/27 01:00:00","EST","LONGIL","61762","36.8","2.56","-14.58","1"
"2019/01/27 02:00:00","EST","LONGIL","61762","33.05","2.26","-13.51","1"
"2019/01/27 03:00:00","EST","LONGIL","61762","31.19","2.47","-9.89","1"
"2019/01/27 04:00:00","EST","LONGIL","61762","31.3","2.05","-11.05","1"
"2019/01/27 05:00:00","EST","LONGIL","61762","31.62","2.43","-10.93","1"
"2019/01/27 06:00:00","EST","LONGIL","61762","34.88","2.73","-12.53","1"
"2019/01/27 07:00:00","EST","LONGIL","61762","34.07","2.95","-11.08","1"
"2019/01/27 08:00:00","EST","LONGIL","61762","38.73","3.57","-12.1","1"
"2019/01/27 09:00:00","EST","LONGIL","61762","40.64","3.71","-12.96","1"
"2019/01/27 10:00:00","EST","LONGIL","61762","46.39","3.8","-17.26","1"
"2019/01/27 11:00:00","EST","LONGIL","61762","38.6","3.51","-11.57","1"
"2019/01/27 12:00:00","EST","LONGIL","61762","40.56","3.29","-14.23","1"
"2019/01/27 13:00:00","EST","LONGIL","61762","37.32","3.1","-12.82","1"
"2019/01/27 14:00:00","EST","LONGIL","61762","37.03","3.13","-12.49","1"
"2019/01/27 15:00:00","EST","LONGIL","61762","41","3.11","-17.26","1"
"2019/01/27 16:00:00","EST","LONGIL","61762","54.34","4.13","-23.92","1"
"2019/01/27 17:00:00","EST","LONGIL","61762","61.44","4.52","-27.96","1"
"2019/01/27 18:00:00","EST","LONGIL","61762","60.08","4.39","-27.37","1"
"2019/01/27 19:00:00","EST","LONGIL","61762","63.48","4.16","-31.93","1"
"2019/01/27 20:00:00","EST","LONGIL","61762","53.47","4.3","-21.21","1"
"2019/01/27 21:00:00","EST","LONGIL","61762","50.12","4.03","-18.86","1"
"2019/01/27 22:00:00","EST","LONGIL","61762","37.86","3.34","-11.52","1"
"2019/01/27 23:00:00","EST","LONGIL","61762","31.64","3.19","-4.65","1"
