"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2019/03/05 06:00:00","EST","LONGIL","61762","58.8","7.68","-3.42","1"
"2019/03/05 07:00:00","EST","LONGIL","61762","61.92","7.61","-0.71","1"
"2019/03/05 08:00:00","EST","LONGIL","61762","60.17","6.3","-10.42","1"
"2019/03/05 09:00:00","EST","LONGIL","61762","55.8","5.86","-10.1","1"
"2019/03/05 10:00:00","EST","LONGIL","61762","64.39","6.02","-22.08","1"
"2019/03/05 11:00:00","EST","LONGIL","61762","61.3","5.28","-22.84","1"
"2019/03/05 12:00:00","EST","LONGIL","61762","52.73","4.8","-15.74","1"
"2019/03/05 13:00:00","EST","LONGIL","61762","56.15","4.53","-21.78","1"
"2019/03/05 14:00:00","EST","LONGIL","61762","53.81","4.36","-21.33","1"
"2019/03/05 15:00:00","EST","LONGIL","61762","56.6","4.44","-24.26","1"
"2019/03/05 16:00:00","EST","LONGIL","61762","62.4","5.44","-24.82","1"
"2019/03/05 17:00:00","EST","LONGIL","61762","90.16","6.5","-47.96","1"
"2019/03/05 18:00:00","EST","LONGIL","61762","116.81","10.16","-51.43","1"
"2019/03/05 19:00:00","EST","LONGIL","61762","112.07","10.65","-43.56","1"
"2019/03/05 20:00:00","EST","LONGIL","61762","100","9.2","-42.38","1"
"2019/03/05 21:00:00","EST","LONGIL","61762","76.4","6.69","-33.9","1"
"2019/03/05 22:00:00","EST","LONGIL","61762","59.58","5.75","-22.73","1"
"2019/03/05 23:00:00","EST","LONGIL","61762","51.14","4.24","-18.04","1"
"2019/03/06 00:00:00","EST","LONGIL","61762","48.83","4.66","-12.9","1"
"2019/03/06 01:00:00","EST","LONGIL","61762","46.43","4.72","-10.24","1"
"2019/03/06 02:00:00","EST","LONGIL","61762","43.4","4.33","-9","1"
"2019/03/06 03:00:00","EST","LONGIL","61762","44.03","4.63","-7.06","1"
"2019/03/06 04:00:00","EST","LONGIL","61762","43.03","5.32","0","1"
"2019/03/06 05:00:00","EST","LONGIL","61762","52.58","6.2","-9.24","1"
"2019/03/06 06:00:00","EST","LONGIL","61762","69.69","9.71","0","1"
"2019/03/06 07:00:00","EST","LONGIL","61762","76.59","9.31","-11.23","1"
"2019/03/06 08:00:00","EST","LONGIL","61762","73.9","7.71","-23.11","1"
"2019/03/06 09:00:00","EST","LONGIL","61762","74.43","7.36","-27.89","1"
"2019/03/06 10:00:00","EST","LONGIL","61762","79.95","6.5","-36.75","1"
"2019/03/06 11:00:00","EST","LONGIL","61762","80.37","5.9","-40.4","1"
"2019/03/06 12:00:00","EST","LONGIL","61762","75.96","5.18","-39.74","1"
"2019/03/06 13:00:00","EST","LONGIL","61762","74.08","4.83","-40.51","1"
"2019/03/06 14:00:00","EST","LONGIL","61762","72.29","4.74","-39.16","1"
"2019/03/06 15:00:00","EST","LONGIL","61762","75.89","4.95","-41.82","1"
"2019/03/06 16:00:00","EST","LONGIL","61762","83.95","5.9","-45.64","1"
"2019/03/06 17:00:00","EST","LONGIL","61762","108.78","7.82","-59.14","1"
"2019/03/06 18:00:00","EST","LONGIL","61762","118.84","10.4","-52.8","1"
"2019/03/06 19:00:00","EST","LONGIL","61762","117.76","11.03","-48.02","1"
"2019/03/06 20:00:00","EST","LONGIL","61762","113.56","8.91","-56.71","1"
"2019/03/06 21:00:00","EST","LONGIL","61762","98","7.65","-49.63","1"
"2019/03/06 22:00:00","EST","LONGIL","61762","73.82","6.38","-33.13","1"
"2019/03/06 23:00:00","EST","LONGIL","61762","67","6.15","-26.1","1"
"2019/03/07 00:00:00","EST","LONGIL","61762","55.76","4.19","-21.03","1"
"2019/03/07 01:00:00","EST","LONGIL","61762","54.36","4.17","-19.98","1"
"2019/03/07 02:00:00","EST","LONGIL","61762","51.7","4.15","-17.26","1"
"2019/03/07 03:00:00","EST","LONGIL","61762","50.89","4.17","-16.05","1"
"2019/03/07 04:00:00","EST","LONGIL","61762","52.97","4.39","-15.83","1"
"2019/03/07 05:00:00","EST","LONGIL","61762","60.3","4.28","-22.87","1"
"2019/03/07 06:00:00","EST","LONGIL","61762","86.64","7.59","-34.39","1"
"2019/03/07 07:00:00","EST","LONGIL","61762","87.65","7.97","-33.38","1"
"2019/03/07 08:00:00","EST","LONGIL","61762","75.76","6.25","-30.73","1"
"2019/03/07 09:00:00","EST","LONGIL","61762","73.91","5.33","-34.67","1"
"2019/03/07 10:00:00","EST","LONGIL","61762","67.1","5.31","-31.82","1"
"2019/03/07 11:00:00","EST","LONGIL","61762","64.46","5.06","-30.14","1"
"2019/03/07 12:00:00","EST","LONGIL","61762","57.15","4.14","-25.42","1"
"2019/03/07 13:00:00","EST","LONGIL","61762","56.37","3.98","-26.56","1"
"2019/03/07 14:00:00","EST","LONGIL","61762","53.9","3.68","-26.31","1"
"2019/03/07 15:00:00","EST","LONGIL","61762","58.02","4.44","-27.9","1"
"2019/03/07 16:00:00","EST","LONGIL","61762","66.62","4.86","-34.13","1"
"2019/03/07 17:00:00","EST","LONGIL","61762","83.94","6.44","-43.05","1"
"2019/03/07 18:00:00","EST","LONGIL","61762","92.62","7.16","-47.56","1"
"2019/03/07 19:00:00","EST","LONGIL","61762","90.29","8.6","-35.68","1"
"2019/03/07 20:00:00","EST","LONGIL","61762","90","7.68","-42.32","1"
"2019/03/07 21:00:00","EST","LONGIL","61762","75.6","5.86","-38.26","1"
"2019/03/07 22:00:00","EST","LONGIL","61762","54.51","4.61","-21.05","1"
"2019/03/07 23:00:00","EST","LONGIL","61762","51.58","4.32","-18.28","1"
"2019/03/08 00:00:00","EST","LONGIL","61762","42.12","3.94","-11.72","1"
"2019/03/08 01:00:00","EST","LONGIL","61762","40.72","4.04","-9.92","1"
"2019/03/08 02:00:00","EST","LONGIL","61762","35.69","3.91","-5.72","1"
"2019/03/08 03:00:00","EST","LONGIL","61762","35.81","3.93","-5.51","1"
"2019/03/08 04:00:00","EST","LONGIL","61762","35.17","4.1","-2.82","1"
"2019/03/08 05:00:00","EST","LONGIL","61762","44.14","4.36","-10.71","1"
"2019/03/08 06:00:00","EST","LONGIL","61762","57.02","6.41","-13.11","1"
"2019/03/08 07:00:00","EST","LONGIL","61762","60.25","6.34","-13.52","1"
"2019/03/08 08:00:00","EST","LONGIL","61762","54.47","5.98","-12.06","1"
"2019/03/08 09:00:00","EST","LONGIL","61762","50.32","5.35","-11.93","1"
"2019/03/08 10:00:00","EST","LONGIL","61762","56.85","5.37","-19.11","1"
"2019/03/08 11:00:00","EST","LONGIL","61762","52.96","4.71","-18.44","1"
"2019/03/08 12:00:00","EST","LONGIL","61762","45.82","4.55","-12.32","1"
"2019/03/08 13:00:00","EST","LONGIL","61762","43.38","4.32","-12.09","1"
"2019/03/08 14:00:00","EST","LONGIL","61762","43.4","4.14","-13.04","1"
"2019/03/08 15:00:00","EST","LONGIL","61762","45","4.28","-14.46","1"
"2019/03/08 16:00:00","EST","LONGIL","61762","46.9","4.68","-13.88","1"
"2019/03/08 17:00:00","EST","LONGIL","61762","57.81","4.76","-25.52","1"
"2019/03/08 18:00:00","EST","LONGIL","61762","61.68","5.24","-25.8","1"
"2019/03/08 19:00:00","EST","LONGIL","61762","60.7","5.81","-20.72","1"
"2019/03/08 20:00:00","EST","LONGIL","61762","56.95","5.28","-21.31","1"
"2019/03/08 21:00:00","EST","LONGIL","61762","47.64","4.73","-14.92","1"
"2019/03/08 22:00:00","EST","LONGIL","61762","40.08","3.99","-10.83","1"
"2019/03/08 23:00:00","EST","LONGIL","61762","35.44","3.8","-6.63","1"
"2019/03/09 00:00:00","EST","LONGIL","61762","30.73","3.48","-3.74","1"
"2019/03/09 01:00:00","EST","LONGIL","61762","29.55","3.76","-2.61","1"
"2019/03/09 02:00:00","EST","LONGIL","61762","27.95","3.47","-1.97","1"
"2019/03/09 03:00:00","EST","LONGIL","61762","27.67","3.31","-2.18","1"
"2019/03/09 04:00:00","EST","LONGIL","61762","27.74","3.36","-1.21","1"
"2019/03/09 05:00:00","EST","LONGIL","61762","28.34","3.42","-1.15","1"
"2019/03/09 06:00:00","EST","LONGIL","61762","31.78","3.83","-1.52","1"
"2019/03/09 07:00:00","EST","LONGIL","61762","34.73","3.96","-3.49","1"
"2019/03/09 08:00:00","EST","LONGIL","61762","34.61","4.4","-1.24","1"
"2019/03/09 09:00:00","EST","LONGIL","61762","34.31","4.19","-0.81","1"
"2019/03/09 10:00:00","EST","LONGIL","61762","35.61","4.2","-3.21","1"
"2019/03/09 11:00:00","EST","LONGIL","61762","34.07","3.91","-3.9","1"
"2019/03/09 12:00:00","EST","LONGIL","61762","29.3","3.45","-1.54","1"
"2019/03/09 13:00:00","EST","LONGIL","61762","28.64","3.26","-3.08","1"
"2019/03/09 14:00:00","EST","LONGIL","61762","27.92","3.15","-2.54","1"
"2019/03/09 15:00:00","EST","LONGIL","61762","28.31","3.18","-3.18","1"
"2019/03/09 16:00:00","EST","LONGIL","61762","29.83","3.52","-3.34","1"
"2019/03/09 17:00:00","EST","LONGIL","61762","38.53","3.87","-10.63","1"
"2019/03/09 18:00:00","EST","LONGIL","61762","42.13","3.81","-13.59","1"
"2019/03/09 19:00:00","EST","LONGIL","61762","46.81","4.44","-14.43","1"
"2019/03/09 20:00:00","EST","LONGIL","61762","47.59","3.86","-20.04","1"
"2019/03/09 21:00:00","EST","LONGIL","61762","36.21","3.66","-10.66","1"
"2019/03/09 22:00:00","EST","LONGIL","61762","29.32","3.37","-5.78","1"
"2019/03/09 23:00:00","EST","LONGIL","61762","28.7","3.05","-5.6","1"
"2019/03/10 00:00:00","EST","LONGIL","61762","30.49","2.46","-11.21","1"
"2019/03/10 01:00:00","EST","LONGIL","61762","26.25","2.29","-9.18","1"
"2019/03/10 03:00:00","EDT","LONGIL","61762","24.39","1.68","-10.68","1"
"2019/03/10 04:00:00","EDT","LONGIL","61762","23.46","1.61","-9.42","1"
"2019/03/10 05:00:00","EDT","LONGIL","61762","21.8","1.57","-9.65","1"
"2019/03/10 06:00:00","EDT","LONGIL","61762","22.26","1.66","-9.54","1"
"2019/03/10 07:00:00","EDT","LONGIL","61762","22.43","1.54","-10.37","1"
"2019/03/10 08:00:00","EDT","LONGIL","61762","24.65","1.75","-10.69","1"
"2019/03/10 09:00:00","EDT","LONGIL","61762","27.92","2.21","-10.9","1"
"2019/03/10 10:00:00","EDT","LONGIL","61762","36.48","2.36","-18.05","1"
"2019/03/10 11:00:00","EDT","LONGIL","61762","37.83","2.22","-20.61","1"
"2019/03/10 12:00:00","EDT","LONGIL","61762","32.83","2.24","-15.13","1"
"2019/03/10 13:00:00","EDT","LONGIL","61762","32.8","2.3","-14.31","1"
"2019/03/10 14:00:00","EDT","LONGIL","61762","29.99","2.25","-11.97","1"
"2019/03/10 15:00:00","EDT","LONGIL","61762","29.93","2.14","-13.04","1"
"2019/03/10 16:00:00","EDT","LONGIL","61762","34.21","2.29","-16.41","1"
"2019/03/10 17:00:00","EDT","LONGIL","61762","35.44","2.21","-17.95","1"
"2019/03/10 18:00:00","EDT","LONGIL","61762","45.09","2.62","-24.9","1"
"2019/03/10 19:00:00","EDT","LONGIL","61762","47.89","3.31","-23.25","1"
"2019/03/10 20:00:00","EDT","LONGIL","61762","47.13","2.88","-25.81","1"
"2019/03/10 21:00:00","EDT","LONGIL","61762","40.17","2.79","-19.6","1"
"2019/03/10 22:00:00","EDT","LONGIL","61762","29.17","2.26","-11.84","1"
"2019/03/10 23:00:00","EDT","LONGIL","61762","26.83","2.43","-8.18","1"
